X,Y,OBJECTID,CAM_NUM,NOTES,LOCATION,PROJ,XCOORD,YCOORD,created_user,created_date,last_edited_user,last_edited_date
-8536775.28985184,4772621.2582952,1137,833, ,Park Heights Ave and Trainor Ave,Park Heights,-76.68715499,39.3547883,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537052.55694011,4772862.33363817,1138,834, ,Park Heights Ave and Menlo Dr,Park Heights,-76.68964572,39.35646281,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537382.83526879,4773091.29950718,1139,835, ,Park Heights Ave and Pinkney Rd,Park Heights,-76.69261266,39.35805317,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537530.98360471,4773188.21206369,1140,824, ,Park Heights Ave and W Strathmore Ave,Park Heights,-76.6939435,39.35872629,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537969.53282682,4773498.20853808,1141,837, ,Park Heights Ave and Bancroft Rd,Park Heights,-76.69788305,39.3608794,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8538082.13544541,4773616.35675059,1142,838, ,Park Heights Ave and N Bancroft Rd,Park Heights,-76.69889457,39.36169999,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536272.00495981,4772503.24459153,1143,839, ,3500 Northern Pkwy E&T,Park Heights,-76.6826339,39.35396856,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534506.00220574,4770540.44285903,1144,840, ,Park Heights Ave and Oakford Ave,Park Heights,-76.66676964,39.34033329,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534983.4449934,4766006.65786468,1145,901, ,W North Ave and Bloomingdale Rd,Southwest District,-76.67105858,39.30882766,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534779.03753759,4766023.13255274,1146,902, ,W North Ave and N Rosedale St,Southwest District,-76.66922236,39.30894217,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534599.07917358,4766031.53117273,1147,903, ,W North Ave and N Longwood St,Southwest District,-76.66760576,39.30900054,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534403.10389809,4766040.96216219,1148,904, ,W North Ave and Poplar Grove St,Southwest District,-76.66584529,39.30906609,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534187.80875006,4766068.88986299,1149,905, ,W North Ave and N Dukeland St,Southwest District,-76.66391126,39.30926021,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533891.48939419,4766083.43783816,1150,906, ,W North Ave and Braddish Ave,Southwest District,-76.66124938,39.30936132,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534310.13411662,4765916.69195617,1151,907, ,Westwood Ave Dead End,Southwest District,-76.66501013,39.30820233,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534761.15194737,4765664.67831434,1152,908, ,N Rosedale St and Grayson St,Southwest District,-76.66906169,39.30645064,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534375.79333078,4765767.92571941,1153,909, ,Poplar Grove St and Presbury St,Southwest District,-76.66559995,39.30716829,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534188.7992144,4765606.85992639,1154,910, ,Baker St and N Dukeland St,Southwest District,-76.66392016,39.30604875,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534561.59572008,4765493.33916104,1155,911, ,Bloomingdale Rd and Brighton St,Southwest District,-76.66726904,39.30525967,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534369.04663738,4765404.18245952,1156,912, ,Poplar Grove St and Pressman St,Southwest District,-76.66553935,39.30463994,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534441.61562293,4765241.87053042,1157,913, ,Bloomingdale Rd and Belmont Ave,Southwest District,-76.66619124,39.30351169,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534757.45386446,4765103.07307497,1158,914, ,N Rosedale St and Normount Ct,Southwest District,-76.66902847,39.30254688,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534568.13239456,4764921.11898029,1159,915, ,Winchester St and N Longwood St,Southwest District,-76.66732776,39.30128205,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534353.13567485,4765045.32114208,1160,916, ,Bloomingdale Rd and Ellicott Driveway,Southwest District,-76.66539641,39.30214543,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534149.28659118,4765092.08594071,1161,917, ,Ellicott Driveway and N Dukeland St,Southwest District,-76.66356521,39.3024705,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534329.89125077,4764765.78424952,1162,918, ,Poplar Grove St and Riggs Ave,Southwest District,-76.66518761,39.30020225,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534134.24000951,4764624.91516715,1163,919, ,Mosher St and N Dukeland St,Southwest District,-76.66343004,39.29922299,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534325.83996387,4764447.55882879,1164,920, ,Poplar Grove St and W Lafayette Ave,Southwest District,-76.66515121,39.29799007,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534515.24089066,4764317.79688096,1165,921, ,N Franklintown Rd and N Longwood St,Southwest District,-76.66685263,39.297088,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534315.53880176,4764190.77344428,1166,922, ,Poplar Grove St and Rayner Ave,Southwest District,-76.66505868,39.29620495,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534286.36320223,4763942.84049852,1167,923, ,Poplar Grove St and Edmondson Ave,Southwest District,-76.66479659,39.29448132,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533672.50525473,4763971.46913635,1168,924, ,Edmondson Ave and Braddish Ave,Southwest District,-76.65928221,39.29468035,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533330.87516266,4763987.13662967,1169,925, ,Edmondson Ave and N Warwick Ave,Southwest District,-76.6562133,39.29478927,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535319.09587023,4763895.50525638,1170,926, ,Edmondson Ave and Denison St,Southwest District,-76.67407378,39.29415224,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8537493.69083817,4763764.04464782,1171,927, ,Edmondson Ave and Swan Ave,Southwest District,-76.69360849,39.29323831,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8536276.82395566,4763827.04367597,1172,928, ,Edmondson Ave and N Loudon Ave,Southwest District,-76.6826772,39.29367629,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8535786.87544228,4763873.48483404,1173,929, ,Edmondson Ave and Allendale St,Southwest District,-76.67827592,39.29399915,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534758.6663612,4765471.37594495,1174,930, ,N Rosedale St and Brighton St,Southwest District,-76.66903936,39.305107,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8534132.37927373,4764786.82940752,1175,931, ,Riggs Ave and Dukeland St,Southwest District,-76.66341333,39.30034855,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8533836.11643883,4764796.4895968,1176,932, ,Riggs Ave and Braddish Ave,Southwest District,-76.66075195,39.3004157,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531621.52221351,4762635.89846099,1177,1001, ,W Pratt St and S Stricker St,Tri-District,-76.64085792,39.28539478,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531598.13082481,4762506.01101331,1178,1002, ,McHenry St and Stricker St,Tri-District,-76.64064779,39.28449167,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531605.80108185,4762331.33924807,1179,1003, ,S Stricker St and Ramsay St,Tri-District,-76.6407167,39.28327715,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531691.57981865,4762490.11043219,1180,1004, ,S Parrish St and McHenry St,Tri-District,-76.64148726,39.28438111,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531680.58465961,4762331.57295034,1181,1005, ,S Parrish St and Ramsay St,Tri-District,-76.64138849,39.28327878,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531756.23351367,4762499.31385829,1182,1006, ,McHenry St and S Gilmor St,Tri-District,-76.64206805,39.2844451,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531763.33538596,4762325.11127992,1183,1007, ,S Gilmor St and Ramsay St,Tri-District,-76.64213185,39.28323385,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531932.00249486,4762628.80297455,1184,1008, ,W Pratt St and S Mount St,Tri-District,-76.64364701,39.28534544,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531913.57982765,4762492.3989429,1185,1009, ,McHenry St and S Mount St,Tri-District,-76.64348152,39.28439702,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8531907.67985171,4762321.67398364,1186,1010, ,S Mount St and Ramsay St,Tri-District,-76.64342852,39.28320995,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532077.22343438,4762607.14380473,1187,1011, ,W Pratt St and S Fulton Ave,Tri-District,-76.64495155,39.28519485,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532069.75500241,4762484.6827514,1188,1012, ,S Fulton St and McHenry St,Tri-District,-76.64488446,39.28434337,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532070.85241747,4762399.21665768,1189,1013, ,Wilhelm St and S Fulton Ave,Tri-District,-76.64489432,39.28374912,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532065.0770805,4762311.738745,1190,1014, ,Ramsay St and S Fulton Ave,Tri-District,-76.64484244,39.28314087,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532173.68122982,4762480.40028843,1191,1015, ,McHenry St and S Addison St,Tri-District,-76.64581805,39.28431359,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532270.43100252,4762596.48373866,1192,1016, ,W Pratt St and S Monroe St,Tri-District,-76.64668717,39.28512073,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532274.20646413,4762383.05538236,1193,1017, ,S Monroe St and Wilhelm St,Tri-District,-76.64672108,39.28363674,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532256.64053997,4762304.40153519,1194,1018, ,S Monroe St and Ramsay St,Tri-District,-76.64656329,39.28308985,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532469.86793391,4762469.64891731,1195,1019, ,S Payson St and McHenry St,Tri-District,-76.64847874,39.28423884,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532464.24864724,4762309.06639289,1196,1020, ,S Payson St and Ramsay St,Tri-District,-76.64842826,39.28312229,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532452.39874855,4762261.17162632,1197,1021, ,S Payson St and Ashton St,Tri-District,-76.64832181,39.28278926,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532627.01898863,4762461.06849795,1198,1022, ,S Pulaski St and McHenry,Tri-District,-76.64989045,39.28417918,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532612.1337629,4762371.32204637,1199,1023, ,S Pulaski St and Wilhelm St,Tri-District,-76.64975673,39.28355516,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
-8532604.78504964,4762287.40684765,1200,1024, ,S Pulaski St and Ramsay St,Tri-District,-76.64969072,39.28297168,EGISDATA,2021/10/29 13:59:48+00,EGISDATA,2021/10/29 13:59:48+00
